experiment_variant,scenario_id,run_index,run_id,success,response_type,no_match,returned,eligible,claims,dropped_claims,response_turns,session_count,candidate_state_version,termination_reason,total_latency_ms,run_dir
no_memory,SC-A-05,1,run-49154973ea8ce623,True,recommendation,False,5,29,23,0,1,1,1,recommendation,6840.83,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-A-05\1
no_memory,SC-A-05,2,run-1f7ec1d90d50a46c,True,recommendation,False,5,29,23,0,1,1,1,recommendation,11998.971,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-A-05\2
no_memory,SC-A-06,0,run-05882008a4bad0e8,True,recommendation,False,5,31,27,0,1,1,1,recommendation,7697.408,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-A-06\0
no_memory,SC-A-06,1,run-778d0b363091e458,True,recommendation,False,2,2,13,0,1,1,1,recommendation,7864.284,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-A-06\1
no_memory,SC-A-06,2,run-70bd8218256ea421,True,recommendation,False,2,2,13,0,1,1,1,recommendation,7684.448,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-A-06\2
no_memory,SC-B-01,0,run-bdd6f62c7650980b,True,recommendation,False,5,42,23,0,2,1,1,recommendation,5184.07,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-01\0
no_memory,SC-B-01,1,run-9daa84b9e8240882,True,recommendation,False,5,42,23,0,2,1,1,recommendation,5649.013,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-01\1
no_memory,SC-B-01,2,run-c0daab09483bcb4d,True,recommendation,False,5,42,23,0,2,1,1,recommendation,6012.573,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-01\2
no_memory,SC-B-02,0,run-14d563d34a7ab94c,True,recommendation,False,5,43,16,0,2,1,1,recommendation,6545.971,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-02\0
no_memory,SC-B-02,1,run-44860ee9256a2e46,True,recommendation,False,5,43,16,0,2,1,1,recommendation,6018.518,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-02\1
no_memory,SC-B-02,2,run-2f8e3536f98bab64,True,recommendation,False,5,43,16,0,2,1,1,recommendation,5696.835,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-02\2
no_memory,SC-B-03,0,run-00e5b594aad973fd,True,recommendation,False,5,43,21,0,2,1,1,recommendation,5701.257,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-03\0
no_memory,SC-B-03,1,run-97d730aaa2930ccd,True,recommendation,False,5,43,21,0,2,1,1,recommendation,5713.343,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-03\1
no_memory,SC-B-03,2,run-5049926eac989c1f,True,recommendation,False,5,43,21,0,2,1,1,recommendation,5433.72,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-03\2
no_memory,SC-B-04,0,run-6616f1a84ac72da6,True,recommendation,False,5,42,22,0,2,1,1,recommendation,5278.319,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-04\0
no_memory,SC-B-04,1,run-8587d51f1cc3bedc,True,recommendation,False,5,42,22,0,2,1,1,recommendation,5604.67,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-04\1
no_memory,SC-B-04,2,run-a4247b04c453db0c,True,recommendation,False,5,42,22,0,2,1,1,recommendation,5397.308,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-04\2
no_memory,SC-B-05,0,run-25ae34f6b0b13ce8,True,recommendation,False,5,43,11,0,2,1,1,recommendation,5336.103,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-05\0
no_memory,SC-B-05,1,run-a6ce39d659833d91,True,recommendation,False,5,43,11,0,2,1,1,recommendation,7245.068,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-05\1
no_memory,SC-B-05,2,run-4286574802cfd180,True,recommendation,False,5,43,11,0,2,1,1,recommendation,5614.616,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-B-05\2
no_memory,SC-C-01,0,run-0426f3240a80529d,True,recommendation,False,5,10,28,0,1,1,1,recommendation,8303.931,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-01\0
no_memory,SC-C-01,1,run-df461fefd9d40737,True,recommendation,False,5,10,28,0,1,1,1,recommendation,8267.708,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-01\1
no_memory,SC-C-01,2,run-76d3d3890f6d64d6,True,recommendation,False,5,10,28,0,1,1,1,recommendation,22713.97,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-01\2
no_memory,SC-C-02,0,run-f8d445b7e39b4608,True,recommendation,False,5,29,29,0,1,1,1,recommendation,17828.194,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-02\0
no_memory,SC-C-02,1,run-48796e43c78b284e,True,recommendation,False,5,5,24,0,1,1,1,recommendation,17720.922,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-02\1
no_memory,SC-C-02,2,run-841475905bb05c79,True,recommendation,False,5,29,29,0,1,1,1,recommendation,24329.419,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-02\2
no_memory,SC-C-03,0,run-90f96252a6453b6e,True,recommendation,False,5,10,26,0,1,1,1,recommendation,7306.474,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-03\0
no_memory,SC-C-03,1,run-6bff11e9138c1bc1,True,recommendation,False,5,10,26,0,1,1,1,recommendation,6228.649,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-03\1
no_memory,SC-C-03,2,run-41041bd377021d3a,True,recommendation,False,5,10,26,0,1,1,1,recommendation,7542.314,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-03\2
no_memory,SC-C-04,0,run-7aa8269303015009,True,recommendation,False,3,3,17,0,1,1,1,recommendation,17757.863,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-04\0
no_memory,SC-C-04,1,run-51b44c9899f4046a,True,recommendation,False,3,3,17,0,1,1,1,recommendation,17551.328,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-04\1
no_memory,SC-C-04,2,run-3ccc515599bd6aa9,True,recommendation,False,3,3,17,0,1,1,1,recommendation,21062.108,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-04\2
no_memory,SC-C-05,0,run-28dbd12fbb0b8625,True,recommendation,False,5,29,23,0,1,1,1,recommendation,8079.212,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-05\0
no_memory,SC-C-05,1,run-4b398e2d51273a41,True,recommendation,False,5,29,23,0,1,1,1,recommendation,8676.417,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-05\1
no_memory,SC-C-05,2,run-b54bca0444a6b993,True,recommendation,False,5,29,23,0,1,1,1,recommendation,8321.96,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-C-05\2
no_memory,SC-D-01,0,run-e04a72b3bc569e47,True,recommendation,False,5,43,26,0,2,1,1,recommendation,8142.857,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-01\0
no_memory,SC-D-01,1,run-99332856144f8b8f,True,recommendation,False,5,43,26,0,2,1,1,recommendation,5825.729,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-01\1
no_memory,SC-D-01,2,run-21290a9f476be271,True,recommendation,False,5,43,26,0,2,1,1,recommendation,7420.57,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-01\2
no_memory,SC-D-02,0,run-db1dca3b56166b2a,True,recommendation,False,5,29,29,0,2,1,1,recommendation,7172.242,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-02\0
no_memory,SC-D-02,1,run-0e8a922b56e39607,True,recommendation,False,5,29,29,0,2,1,1,recommendation,7538.487,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-02\1
no_memory,SC-D-02,2,run-1f22d862e89ed9e0,True,recommendation,False,5,29,29,0,2,1,1,recommendation,7474.449,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-02\2
no_memory,SC-D-03,0,run-125727426581f84d,True,recommendation,False,5,43,21,0,2,1,1,recommendation,7150.691,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-03\0
no_memory,SC-D-03,1,run-3d3e43edd29dc38b,True,recommendation,False,5,43,21,0,2,1,1,recommendation,6623.177,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-03\1
no_memory,SC-D-03,2,run-3b4b2e46c8ab93c1,True,recommendation,False,5,11,20,0,2,1,1,recommendation,5771.399,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-03\2
no_memory,SC-D-04,0,run-c06b3921775c7380,True,recommendation,False,5,23,28,0,2,1,1,recommendation,7999.426,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-04\0
no_memory,SC-D-04,1,run-dd3409a8b7045d50,True,recommendation,False,5,23,28,0,2,1,1,recommendation,6631.329,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-04\1
no_memory,SC-D-04,2,run-c6d4db795c771280,True,recommendation,False,5,23,28,0,2,1,1,recommendation,10165.984,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-04\2
no_memory,SC-D-05,0,run-434319def0917b9f,True,recommendation,False,5,45,20,0,2,1,1,recommendation,6538.698,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-05\0
no_memory,SC-D-05,1,run-8ad3d02818cb9b98,True,recommendation,False,5,45,20,0,2,1,1,recommendation,6368.18,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-05\1
no_memory,SC-D-05,2,run-b6e84ccd4251445e,True,recommendation,False,5,45,20,0,2,1,1,recommendation,7183.007,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-05\2
no_memory,SC-E-01,0,run-dbdf26ebdb5132e7,True,recommendation,False,2,2,13,0,1,1,1,recommendation,7840.322,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-01\0
no_memory,SC-E-01,1,run-1fd55274ac27a1ad,True,recommendation,False,2,2,13,0,1,1,1,recommendation,7995.57,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-01\1
no_memory,SC-E-01,2,run-1bf37b5468cb5c13,True,recommendation,False,2,2,13,0,1,1,1,recommendation,7429.909,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-01\2
no_memory,SC-E-02,0,run-7b5b19fb478baa9b,True,no_match,True,0,0,4,0,1,1,1,no_match,7444.033,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-02\0
no_memory,SC-E-02,1,run-9b02da3e01c07c22,True,no_match,True,0,0,4,0,1,1,1,no_match,7902.833,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-02\1
no_memory,SC-E-02,2,run-bc3624200c2d51a5,True,no_match,True,0,0,3,0,1,1,1,no_match,7882.811,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-02\2
no_memory,SC-E-03,0,run-e0a7c1b60ff738b5,True,recommendation,False,2,2,13,0,1,1,1,recommendation,8623.48,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-03\0
no_memory,SC-E-03,1,run-4d218d9fcc38ce59,True,recommendation,False,2,2,13,0,1,1,1,recommendation,9894.603,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-03\1
no_memory,SC-E-03,2,run-fe59b9efc3885f73,True,recommendation,False,2,2,13,0,1,1,1,recommendation,8443.701,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-03\2
no_memory,SC-E-04,0,run-121405779c5ecf84,True,no_match,True,0,0,3,0,1,1,1,no_match,7569.72,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-04\0
no_memory,SC-E-04,1,run-98010feb2c8c5689,True,no_match,True,0,0,3,0,1,1,1,no_match,9401.458,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-04\1
no_memory,SC-E-04,2,run-1fc16413505ee60d,True,no_match,True,0,0,3,0,1,1,1,no_match,9303.031,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-04\2
no_memory,SC-E-05,0,run-919f51abfec8c8db,True,recommendation,False,2,2,11,0,1,1,1,recommendation,8711.67,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-05\0
no_memory,SC-E-05,1,run-dcbafbc9860185b5,True,recommendation,False,2,2,11,0,1,1,1,recommendation,8357.284,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-05\1
no_memory,SC-E-05,2,run-1684c248827617ea,True,recommendation,False,2,2,11,0,1,1,1,recommendation,8020.646,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-E-05\2
no_memory,SC-F-01,0,run-0a2a4de6b6ab5c00,True,recommendation,False,5,43,23,0,1,1,1,recommendation,7984.309,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-01\0
no_memory,SC-F-01,1,run-f80c373b7aaff283,True,recommendation,False,5,43,23,0,1,1,1,recommendation,6744.162,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-01\1
no_memory,SC-F-01,2,run-e91359e68a472364,True,recommendation,False,5,43,23,0,1,1,1,recommendation,6524.191,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-01\2
no_memory,SC-F-02,0,run-fb1aafadd20ebde6,True,recommendation,False,5,44,23,0,1,1,1,recommendation,7690.691,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-02\0
no_memory,SC-F-02,1,run-f6138a492bce0cbb,True,recommendation,False,5,44,23,0,1,1,1,recommendation,6581.831,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-02\1
no_memory,SC-F-02,2,run-79f50b7fe1692b54,True,recommendation,False,5,44,23,0,1,1,1,recommendation,7042.103,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-02\2
no_memory,SC-F-03,0,run-a56aab848ae18a54,True,recommendation,False,5,43,23,0,1,1,1,recommendation,10078.542,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-03\0
no_memory,SC-F-03,1,run-0001883d9bd6c917,True,recommendation,False,5,43,22,0,1,1,1,recommendation,6943.393,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-03\1
no_memory,SC-F-03,2,run-734e1fd172632db8,True,recommendation,False,5,43,23,0,1,1,1,recommendation,8042.958,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-03\2
no_memory,SC-F-04,0,run-cdeafcfd5084dd18,True,recommendation,False,5,44,20,0,1,1,1,recommendation,6712.284,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-04\0
no_memory,SC-F-04,1,run-b06b80c532647a42,True,recommendation,False,5,44,20,0,1,1,1,recommendation,6823.705,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-04\1
no_memory,SC-F-04,2,run-a6d0952b862bb4da,True,recommendation,False,5,44,20,0,1,1,1,recommendation,6711.035,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-F-04\2
no_memory,SC-G-01,0,run-6af79e1b5f4731ce,True,recommendation,False,5,9,29,0,1,1,1,recommendation,7966.392,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-01\0
no_memory,SC-G-01,1,run-ef9b53d52beb6a57,True,recommendation,False,5,38,29,0,1,1,1,recommendation,8050.191,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-01\1
no_memory,SC-G-01,2,run-b78aa145543eeccb,True,recommendation,False,5,38,29,0,1,1,1,recommendation,7880.198,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-01\2
no_memory,SC-G-02,0,run-d39a9e3e9d1c3bc7,True,recommendation,False,5,41,16,0,1,1,1,recommendation,6619.899,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-02\0
no_memory,SC-G-02,1,run-00afa73a28212bb7,True,recommendation,False,5,41,16,0,1,1,1,recommendation,6396.978,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-02\1
no_memory,SC-G-02,2,run-90bd055df94f932d,True,recommendation,False,5,41,16,0,1,1,1,recommendation,6423.11,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-G-02\2
no_memory,SC-H-01,0,run-5c385b682a786f3b,True,no_match,True,0,0,3,0,1,1,1,no_match,7798.461,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-01\0
no_memory,SC-H-01,1,run-59f6369a3aaa9988,True,no_match,True,0,0,3,0,1,1,1,no_match,8069.128,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-01\1
no_memory,SC-H-01,2,run-b5598ea157338708,True,no_match,True,0,0,3,0,1,1,1,no_match,7842.872,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-01\2
no_memory,SC-H-02,0,run-31dbd9bdddad6c33,True,no_match,True,0,0,3,0,1,1,1,no_match,7970.665,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-02\0
no_memory,SC-H-02,1,run-8f86f593297f5e3e,True,no_match,True,0,0,2,0,1,1,1,no_match,13296.183,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-02\1
no_memory,SC-H-02,2,run-4b6a30ecfa16c310,True,no_match,True,0,0,3,0,1,1,1,no_match,7616.217,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-02\2
no_memory,SC-H-03,0,run-3f5ea3bf3348d61a,True,no_match,True,0,0,3,0,1,1,1,no_match,7800.288,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-03\0
no_memory,SC-H-03,1,run-9271c0b90b950220,True,no_match,True,0,0,3,0,1,1,1,no_match,8471.026,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-03\1
no_memory,SC-H-03,2,run-6a29c071a0230410,True,no_match,True,0,0,3,0,1,1,1,no_match,8016.831,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-H-03\2
no_memory,SC-D-06,0,run-e7ee2c2e9c43b58c,True,clarification,,0,0,0,0,2,1,1,,15912.413,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-06\0
no_memory,SC-D-06,1,run-2d2976b8b651604f,True,clarification,,0,0,0,0,2,1,1,,14833.271,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-06\1
no_memory,SC-D-06,2,run-05cbe2fcb5b0e484,True,clarification,,0,0,0,0,2,1,1,,12304.887,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-06\2
no_memory,SC-D-07,0,run-6f3bd89f9fe2c008,True,clarification,,0,0,0,0,2,1,1,,12516.842,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-07\0
no_memory,SC-D-07,1,run-a2ca80c801553512,True,clarification,,0,0,0,0,2,1,1,,12654.997,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-07\1
no_memory,SC-D-07,2,run-1b37609264e248c0,True,clarification,,0,0,0,0,2,1,1,,12636.634,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-07\2
no_memory,SC-D-08,0,run-6d92fcd11a699c8c,True,clarification,,0,0,0,0,2,1,1,,16657.358,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-08\0
no_memory,SC-D-08,1,run-1281f9efa94328d8,True,clarification,,0,0,0,0,2,1,1,,13226.966,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-08\1
no_memory,SC-D-08,2,run-73cc4fda0892f1bf,True,clarification,,0,0,0,0,2,1,1,,14848.649,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-08\2
no_memory,SC-D-09,0,run-0b102f3ae0edc176,True,clarification,,0,0,0,0,2,1,1,,12934.58,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-09\0
no_memory,SC-D-09,1,run-89253ae01bd781cf,True,clarification,,0,0,0,0,2,1,1,,11905.668,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-09\1
no_memory,SC-D-09,2,run-edaf8e785944ecdb,True,clarification,,0,0,0,0,2,1,1,,13805.576,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-09\2
no_memory,SC-D-10,0,run-a2e4833e2349faeb,True,clarification,,0,0,0,0,2,1,1,,11619.939,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-10\0
no_memory,SC-D-10,1,run-325372440cdf221e,True,clarification,,0,0,0,0,2,1,1,,11774.061,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-10\1
no_memory,SC-D-10,2,run-71c8aa5fc8fbbfc7,True,clarification,,0,0,0,0,2,1,1,,15604.28,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-10\2
no_memory,SC-D-11,0,run-432de8cee54482b8,True,clarification,,0,0,0,0,3,1,1,,12492.951,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-11\0
no_memory,SC-D-11,1,run-2af7f2888d1b451e,True,clarification,,0,0,0,0,3,1,1,,12841.3,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-11\1
no_memory,SC-D-11,2,run-7a0eba9aed29f1cc,True,clarification,,0,0,0,0,3,1,1,,16081.615,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-11\2
no_memory,SC-D-12,0,run-2cc685c10d2f8a41,True,clarification,,0,0,0,0,3,1,1,,19869.473,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-12\0
no_memory,SC-D-12,1,run-049dc7abeb0e6434,True,clarification,,0,0,0,0,3,1,1,,14474.541,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-12\1
no_memory,SC-D-12,2,run-14a7220c135ab4bf,True,clarification,,0,0,0,0,3,1,1,,15480.938,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_memory\SC-D-12\2
no_context,SC-A-01,0,run-f98777333a73465d,True,recommendation,False,5,50,28,0,1,1,1,recommendation,7424.097,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-01\0
no_context,SC-A-01,1,run-eab7ac0041ee3601,True,recommendation,False,5,50,28,0,1,1,1,recommendation,7814.309,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-01\1
no_context,SC-A-01,2,run-a8e031c50e4751cc,True,recommendation,False,5,50,28,0,1,1,1,recommendation,9618.009,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-01\2
no_context,SC-A-02,0,run-035bcffd6695dffc,True,recommendation,False,5,50,21,0,1,1,1,recommendation,8487.372,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-02\0
no_context,SC-A-02,1,run-69b149f2170a3033,True,recommendation,False,5,50,21,0,1,1,1,recommendation,7030.081,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-02\1
no_context,SC-A-02,2,run-58f083394ba3ebd7,True,recommendation,False,5,50,21,0,1,1,1,recommendation,8473.401,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-02\2
no_context,SC-A-03,0,run-81b5dfe1d7bdc41f,True,recommendation,False,5,50,28,0,1,1,1,recommendation,10617.166,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-03\0
no_context,SC-A-03,1,run-c5ad9e986707e999,True,recommendation,False,5,50,28,0,1,1,1,recommendation,7953.629,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-03\1
no_context,SC-A-03,2,run-3a56a98b9fca05ac,True,recommendation,False,5,50,28,0,1,1,1,recommendation,7872.498,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-03\2
no_context,SC-A-04,0,run-aeed5f76cc765aa0,True,recommendation,False,5,50,23,0,1,1,1,recommendation,11707.129,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-04\0
no_context,SC-A-04,1,run-a5116cbe6ca37655,True,recommendation,False,5,50,23,0,1,1,1,recommendation,7661.284,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-04\1
no_context,SC-A-04,2,run-e4921efa410eb974,True,recommendation,False,5,50,23,0,1,1,1,recommendation,8529.429,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-04\2
no_context,SC-A-05,0,run-41dd9886d0b945f2,True,recommendation,False,5,50,23,0,1,1,1,recommendation,8276.661,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-05\0
no_context,SC-A-05,1,run-b941057ad9b029d8,True,recommendation,False,5,50,23,0,1,1,1,recommendation,7595.274,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-05\1
no_context,SC-A-05,2,run-ab2704f39a0c54db,True,recommendation,False,5,50,23,0,1,1,1,recommendation,7417.573,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-05\2
no_context,SC-A-06,0,run-3b4113931133a1ac,True,recommendation,False,5,50,27,0,1,1,1,recommendation,9150.215,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-06\0
no_context,SC-A-06,1,run-6d3c1cec155425d8,True,recommendation,False,5,50,27,0,1,1,1,recommendation,9062.962,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-06\1
no_context,SC-A-06,2,run-1a751aaf18a90e86,True,recommendation,False,5,50,27,0,1,1,1,recommendation,7750.307,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-A-06\2
no_context,SC-B-01,0,run-6a2f25eb80c455a6,True,recommendation,False,5,50,31,0,2,1,1,recommendation,5674.033,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-01\0
no_context,SC-B-01,1,run-a85ef3efeb3d4b29,True,recommendation,False,5,50,31,0,2,1,1,recommendation,7034.22,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-01\1
no_context,SC-B-01,2,run-811bec07f8ca8a12,True,recommendation,False,5,50,31,0,2,1,1,recommendation,5604.613,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-01\2
